,Unnamed: 0.1,Unnamed: 0,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_raw_affiliation,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name,year,gender,gender_ints,income_class,income_class_num,isMinority_2020,isMinority_2022,Type2020,Type2022,MSI Type2020,MSI Type2022,full_name
214,5297,5297,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"Department of Mechanical Engineering, The University of Texas, Austin, TX, 78712, United States",Texas,US-TX,pub.1147685544,ur.07725045531.71,Alican,Özkan,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Alican Özkan
215,5301,5301,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"Department of Internal Medicine, The University of Texas at Austin, Dell Medical School",Texas,US-TX,pub.1147685544,ur.0702020323.94,Matthew,McMillin,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Matthew McMillin
216,5303,5303,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"Department of Biomedical Engineering, The University of Texas, Austin, TX, 78712, United States",Texas,US-TX,pub.1147685544,ur.01312204707.54,Thomas E.,Yankeelov,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Thomas E. Yankeelov
221,5309,5309,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"Department of Mechanical Engineering, The University of Texas, Austin, TX, 78712, United States",Texas,US-TX,pub.1147685544,ur.01036000530.27,Marissa Nichole,Rylander,2022,female,1.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Marissa Nichole Rylander
224,6439,6439,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"The University of Texas at Austin, Austin, TX, USA.",Texas,US-TX,pub.1146451699,ur.012051632441.30,Yan,Han,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Yan Han
225,6440,6440,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"The University of Texas at Austin, Austin, TX, USA.",Texas,US-TX,pub.1146451699,ur.016052503557.85,Chongyan,Chen,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Chongyan Chen
226,6441,6441,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"The University of Texas at Austin, Austin, TX, USA.",Texas,US-TX,pub.1146451699,ur.016566654751.62,Liyan,Tang,2022,female,1.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Liyan Tang
227,6442,6442,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"The University of Texas at Austin, Austin, TX, USA.",Texas,US-TX,pub.1146451699,ur.07464047625.48,Mingquan,Lin,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Mingquan Lin
228,6443,6443,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"The University of Texas at Austin, Austin, TX, USA.",Texas,US-TX,pub.1146451699,ur.012212075500.01,Ajay,Jaiswal,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Ajay Jaiswal
230,6445,6445,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,"The University of Texas at Austin, Austin, TX, USA.",Texas,US-TX,pub.1146451699,ur.012265125761.39,Ahmed,Tewfik,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Ahmed Tewfik
235,7101,7101,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,UT Austin.,Texas,US-TX,pub.1155035818,ur.014620313730.27,Kumar,Ashutosh,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Kumar Ashutosh
236,7102,7102,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,UT Austin.,Texas,US-TX,pub.1155035818,ur.0625762301.12,Justin F,Rousseau,2022,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Justin F Rousseau
246,7653,7653,Austin,4671654.0,United States,US,grid.89336.37,The University of Texas at Austin,UT Austin.,Texas,US-TX,pub.1144948928,ur.013007456100.28,Tianhao,Li,2021,male,0.0,High income,4.0,Not Minority,The University of Texas at Austin,Not Minority,Public 4yr,Not Minority,AANAPISI,Tianhao Li
252,8979,8979,College Station,4682464.0,United States,US,grid.264756.4,Texas A&M University,"Department of Computer Science & Engineering, Texas A&M University",Texas,US-TX,pub.1140322235,ur.016566014241.89,Zhale,Nowroozilarki,2021,,,High income,4.0,Texas A&M University - Corpus Christi,Texas A&M University-Central Texas,Pub 4yr,Public 4yr,HSI,HSI,Zhale Nowroozilarki
253,8980,8980,College Station,4682464.0,United States,US,grid.264756.4,Texas A&M University,"Department of Computer Science & Engineering, Texas A&M University",Texas,US-TX,pub.1140322235,ur.015336722263.51,Arash,Pakbin,2021,male,0.0,High income,4.0,Texas A&M University - Corpus Christi,Texas A&M University-Central Texas,Pub 4yr,Public 4yr,HSI,HSI,Arash Pakbin
254,8981,8981,College Station,4682464.0,United States,US,grid.264756.4,Texas A&M University,"Department of Computer Science & Engineering, Texas A&M University",Texas,US-TX,pub.1140322235,ur.010071574634.41,James,Royalty,2021,male,0.0,High income,4.0,Texas A&M University - Corpus Christi,Texas A&M University-Central Texas,Pub 4yr,Public 4yr,HSI,HSI,James Royalty
255,8983,8983,College Station,4682464.0,United States,US,grid.264756.4,Texas A&M University,"Department of Computer Science & Engineering, Texas A&M University",Texas,US-TX,pub.1140322235,ur.0703673244.61,Bobak J.,Mortazavi,2021,male,0.0,High income,4.0,Texas A&M University - Corpus Christi,Texas A&M University-Central Texas,Pub 4yr,Public 4yr,HSI,HSI,Bobak J. Mortazavi
256,10406,10406,Baton Rouge,4315588.0,United States,US,grid.64337.35,Louisiana State University,"School of Medicine, Louisiana State University, New Orleans, Los Angeles, United States.",Louisiana,US-LA,pub.1136299647,,Robert C,Thomas,2021,male,0.0,High income,4.0,Not Minority,Louisiana State University-Alexandria,Not Minority,Public 4yr,Not Minority,NASNTI,Robert C Thomas
257,10581,10581,College Station,4682464.0,United States,US,grid.264756.4,Texas A&M University,"Electrical and Computer Engineering, Texas A&M University, United States. Electronic address: xqian@tamu.edu.",Texas,US-TX,pub.1135447359,ur.01041725044.17,Xiaoning,Qian,2021,male,0.0,High income,4.0,Texas A&M University - Corpus Christi,Texas A&M University-Central Texas,Pub 4yr,Public 4yr,HSI,HSI,Xiaoning Qian
258,10702,10702,Loma Linda,5367696.0,United States,US,grid.43582.38,Loma Linda University,"Department of Medicine, Loma Linda University Health, Loma Linda, California CA, USA",California,US-CA,pub.1134962170,ur.01041225245.31,Matheni,Sathananthan,2021,male,0.0,High income,4.0,Not Minority,Loma Linda University,Not Minority,Private 4yr,Not Minority,AANAPISI,Matheni Sathananthan
259,10703,10703,Loma Linda,5367696.0,United States,US,grid.43582.38,Loma Linda University,"Department of Medicine, Loma Linda University Health, Loma Linda, California CA, USA",California,US-CA,pub.1134962170,ur.01263752161.15,Niranjan,Jeganathan,2021,male,0.0,High income,4.0,Not Minority,Loma Linda University,Not Minority,Private 4yr,Not Minority,AANAPISI,Niranjan Jeganathan
262,10775,10775,College Station,4682464.0,United States,US,grid.264756.4,Texas A&M University,"Dept. of Computer Science and Engineering, Texas A&M University, College Station, TX, USA",Texas,US-TX,pub.1137774823,ur.0703673244.61,Bobak,Mortazavi,2021,male,0.0,High income,4.0,Texas A&M University - Corpus Christi,Texas A&M University-Central Texas,Pub 4yr,Public 4yr,HSI,HSI,Bobak Mortazavi
