,Unnamed: 0,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_raw_affiliation,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name,year,gender,gender_ints,income_class,income_class_num,isMinority_2020,isMinority_2022,Type2020,Type2022,MSI Type2020,MSI Type2022
878,878,Malvern,5199600.0,United States,US,grid.415886.6,Siemens Healthcare (United States),"Siemens Healthineers, Digital Technology and Innovation, Princeton, New Jersey, United States",Pennsylvania,US-PA,pub.1153249929,ur.0703547214.37,Bogdan,Georgescu,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
879,879,Malvern,5199600.0,United States,US,grid.415886.6,Siemens Healthcare (United States),"Siemens Healthineers, Digital Technology and Innovation, Princeton, New Jersey, United States",Pennsylvania,US-PA,pub.1153249929,ur.01070176636.67,Awais,Mansoor,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
880,880,Malvern,5199600.0,United States,US,grid.415886.6,Siemens Healthcare (United States),"Siemens Healthineers, Digital Technology and Innovation, Princeton, New Jersey, United States",Pennsylvania,US-PA,pub.1153249929,ur.011735325401.24,Youngjin,Yoo,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
882,882,Malvern,5199600.0,United States,US,grid.415886.6,Siemens Healthcare (United States),"Siemens Healthineers, Digital Technology and Innovation, Princeton, New Jersey, United States",Pennsylvania,US-PA,pub.1153249929,ur.07621316312.13,Pragneshkumar,Patel,2022,,,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
884,884,Ann Arbor,4984247.0,United States,US,grid.214458.e,University of Michigan–Ann Arbor,"University of Michigan, Department of Radiation Oncology, Ann Arbor, Michigan, United States",Michigan,US-MI,pub.1153249929,ur.0762155377.61,James M.,Balter,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
885,885,Ann Arbor,4984247.0,United States,US,grid.214458.e,University of Michigan–Ann Arbor,"University of Michigan, Department of Radiation Oncology, Ann Arbor, Michigan, United States",Michigan,US-MI,pub.1153249929,ur.01061645331.19,Yue,Cao,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
886,886,Malvern,5199600.0,United States,US,grid.415886.6,Siemens Healthcare (United States),"Siemens Healthineers, Digital Technology and Innovation, Princeton, New Jersey, United States",Pennsylvania,US-PA,pub.1153249929,ur.01126227511.07,Sasa,Grbic,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
887,887,Malvern,5199600.0,United States,US,grid.415886.6,Siemens Healthcare (United States),"Siemens Healthineers, Digital Technology and Innovation, Princeton, New Jersey, United States",Pennsylvania,US-PA,pub.1153249929,ur.01066111014.77,Dorin,Comaniciu,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
902,902,Los Angeles,5368361.0,United States,US,grid.19006.3e,"University of California, Los Angeles","Department of Computational Medicine, David Geffen School of Medicine, Unversity of California, Los Angeles, CA, USA",California,US-CA,pub.1153248065,,Trevor J.,Brokowski,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
903,903,Los Angeles,5368361.0,United States,US,grid.19006.3e,"University of California, Los Angeles","Department of Computational Medicine, David Geffen School of Medicine, Unversity of California, Los Angeles, CA, USA",California,US-CA,pub.1153248065,ur.01275731104.73,Jeffrey N.,Chiang,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
921,921,San Francisco,5391959.0,United States,US,grid.266102.1,"University of California, San Francisco","Department of Anesthesia and Perioperative Medicine, Zuckerberg San Francisco General Hospital and Trauma Center, University of California San Francisco, 1001 Potrero Avenue, 94910, San Francisco, CA, USA",California,US-CA,pub.1153206026,ur.01047623565.27,Romain,Pirracchio,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
922,922,San Francisco,5391959.0,United States,US,grid.416732.5,San Francisco General Hospital,"Department of Anesthesia and Perioperative Medicine, Zuckerberg San Francisco General Hospital and Trauma Center, University of California San Francisco, 1001 Potrero Avenue, 94910, San Francisco, CA, USA",California,US-CA,pub.1153206026,ur.01047623565.27,Romain,Pirracchio,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
969,969,Nashville,4644585.0,United States,US,grid.259870.1,Meharry Medical College,"Department of Computer Science and Data Science, Meharry Medical College, Nashville, TN, USA",Tennessee,US-TN,pub.1153129269,ur.013165266265.61,Uttam,Ghosh,2022,male,0.0,High income,4.0,Not Minority,Meharry Medical College,Not Minority,Private 4yr,Not Minority,HBCU
970,970,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Department of Computer Science, Stanford University, Stanford, California, United States",California,US-CA,pub.1153127461,ur.07507446502.61,Niveditha S.,Iyer,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
971,971,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Department of Computer Science, Stanford University, Stanford, California, United States",California,US-CA,pub.1153127461,,Aditya,Gulati,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
972,972,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Biomedical Informatics, Harvard Medical School, Boston, Massachusetts, United States",Massachusetts,US-MA,pub.1153127461,ur.012307142107.29,Oishi,Banerjee,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
973,973,Stanford,5398563.0,United States,US,grid.168010.e,Stanford University,"Department of Computer Science, Stanford University, Stanford, California, United States",California,US-CA,pub.1153127461,ur.011143311434.56,Cécile,Logé,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
974,974,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Biomedical Informatics, Harvard Medical School, Boston, Massachusetts, United States",Massachusetts,US-MA,pub.1153127461,,Maha,Farhat,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
975,975,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Biomedical Informatics, Harvard Medical School, Boston, Massachusetts, United States",Massachusetts,US-MA,pub.1153127461,ur.010750136000.68,Agustina D.,Saenz,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
976,976,Boston,4930956.0,United States,US,grid.62560.37,Brigham and Women's Hospital,"Brigham and Women’s Hospital, Boston, Massachusetts, United States",Massachusetts,US-MA,pub.1153127461,ur.010750136000.68,Agustina D.,Saenz,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
977,977,Cambridge,4931972.0,United States,US,grid.38142.3c,Harvard University,"Department of Biomedical Informatics, Harvard Medical School, Boston, Massachusetts, United States",Massachusetts,US-MA,pub.1153127461,ur.012761654057.45,Pranav,Rajpurkar,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
990,990,Houston,4699066.0,United States,US,grid.21940.3e,Rice University,William March Rice University,Texas,US-TX,pub.1153029719,ur.07613447734.59,Zilu,Guo,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1030,1030,West Long Branch,5106275.0,United States,US,grid.260185.8,Monmouth University,"Computer Science and Software Engineering Department Monmouth University, West Long Branch, NJ USA",New Jersey,US-NJ,pub.1153659835,ur.013351647274.14,Yuansi,Hu,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1031,1031,West Long Branch,5106275.0,United States,US,grid.260185.8,Monmouth University,"Computer Science and Software Engineering Department Monmouth University, West Long Branch, NJ USA",New Jersey,US-NJ,pub.1153659835,ur.01176710663.03,Ling,Zheng,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1032,1032,West Long Branch,5106275.0,United States,US,grid.260185.8,Monmouth University,"Computer Science and Software Engineering Department Monmouth University, West Long Branch, NJ USA",New Jersey,US-NJ,pub.1153659835,ur.012321747157.85,Jiacun,Wang,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1039,1039,Ames,4846834.0,United States,US,grid.34421.30,Iowa State University,"Department of Statistics, Iowa State University, Ames, Iowa, Unite States.",Iowa,US-IA,pub.1152919777,,Hao,Wang,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1102,1102,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Mount Sinai Clinical Intelligence Center, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.015224627755.49,Akhil,Vaid,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1103,1103,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"The Hasso Plattner Institute for Digital Health at Mount Sinai, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.015224627755.49,Akhil,Vaid,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1104,1104,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.015224627755.49,Akhil,Vaid,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1105,1105,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Division of Data Driven and Digital Medicine, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.015224627755.49,Akhil,Vaid,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1106,1106,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Mount Sinai Clinical Intelligence Center, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.010417357437.31,Ashwin,Sawant,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1107,1107,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Division of Hospital Medicine, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.010417357437.31,Ashwin,Sawant,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1108,1108,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.01257002524.35,Mayte,Suarez-Farinas,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1109,1109,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Department of Population Health Science and Policy, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.01257002524.35,Mayte,Suarez-Farinas,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1110,1110,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Icahn Institute for Genomics and Multiscale Biology, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.01257002524.35,Mayte,Suarez-Farinas,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1111,1111,New York,5128581.0,United States,US,grid.415455.4,Metropolitan Hospital Center,"Department of Pediatrics, New York City Health and Hospital Corporation, Metropolitan Hospital Center, New York, New York",New York,US-NY,pub.1152874983,,Juhee,Lee,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1112,1112,Edison,5097529.0,United States,US,grid.429392.7,Hackensack Meridian Health,"Department of Surgery, Hackensack Meridian School of Medicine, New Jersey",New Jersey,US-NJ,pub.1152874983,,Sanjeev,Kaul,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1113,1113,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Mount Sinai Clinical Intelligence Center, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.0713551214.87,Patricia,Kovatch,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1114,1114,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.0713551214.87,Patricia,Kovatch,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1115,1115,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Mount Sinai Clinical Intelligence Center, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.013574723051.34,Robert,Freeman,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1116,1116,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.013574723051.34,Robert,Freeman,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1117,1117,New York,5128581.0,United States,US,grid.416167.3,Mount Sinai Hospital,"Department of Anesthesiology, Perioperative and Pain Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.013574723051.34,Robert,Freeman,2022,male,0.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1118,1118,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Division of Data Driven and Digital Medicine, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,,Joy,Jiang,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1119,1119,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Mount Sinai Clinical Intelligence Center, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.0653605774.12,Pushkala,Jayaraman,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
1120,1120,New York,5128581.0,United States,US,grid.59734.3c,Icahn School of Medicine at Mount Sinai,"Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York, New York",New York,US-NY,pub.1152874983,ur.0653605774.12,Pushkala,Jayaraman,2022,female,1.0,High income,4.0,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority,Not Minority
